2
5
5
23
32
138
953
4594
13968
32130
60128
113886
222944
479862
1155753
3607721
32355929
114251965
366006525
546429705
2769492674
776522179
96601323
47886506
35886639
23504817
18814035
16984908
15764553
15058607
14789316
14835749
15233519
16077769
17342418
18354498
17662037
14656115
10547447
6823888
4161754
2472686
1461173
876446
539329
343576
225534
154226
111639
84149
66600
54329
46109
40058
35121
31092
28058
25247
22176
19615
17463
16171
14952
13959
13278
12461
11359
10676
9834
9014
8333
7808
7322
7041
6545
6368
5984
5808
5600
5229
5106
4630
4486
4269
3951
3725
3590
3366
3177
3135
2887
2796
2639
2339
2274
2002
1865
1743
1667
1510
1403
1292
1335
1157
1023
922
851
790
738
654
634
618
591
573
536
544
602
534
595
613
600
470
371
285
269
234
195
203
160
172
157
122
103
100
103
93
60
58
65
55
32
43
39
38
35
35
26
24
18
16
21
21
16
17
10
12
10
8
8
9
8
10
10
13
8
5
8
8
7
7
7
8
6
7
4
10
3
1
5
1
3
3
7
0
0
0
1
2
0
1
0
4
2
0
4
0
4
2
4
5
3
1
3
0
2
3
1
0
2
3
2
0
2
2
0
0
2
0
2
1
3
0
0
1
1
0
0
1
1
0
0
1
2
0
0
1
1
2
0
0
1
4
1
1
0
0
0
0
0
0
0
1
0
0
0
2
